schema,object,ordinal,column,type,nullability,default_expression
public,genealogy_edges,14,source_record_id,character varying(100),nullable,
public,genealogy_edges,15,is_deleted,boolean,not_null,
public,genealogy_edges,16,deleted_at_utc,timestamp with time zone,nullable,
public,genealogy_edges,17,deleted_reason,character varying(500),nullable,
public,genealogy_edges,2,parent_material_unit_id,uuid,not_null,
public,genealogy_edges,3,child_material_unit_id,uuid,not_null,
public,genealogy_edges,4,relationship_type,character varying(50),not_null,
public,genealogy_edges,5,effective_from_utc,timestamp with time zone,nullable,
public,genealogy_edges,6,effective_to_utc,timestamp with time zone,nullable,
public,genealogy_edges,7,contribution_weight,"numeric(9,6)",not_null,1.0
public,genealogy_edges,8,is_transition,boolean,not_null,false
public,genealogy_edges,9,provenance_confidence,"numeric(9,6)",not_null,1.0
public,import_batches,1,id,uuid,not_null,
public,import_batches,10,checksum,character varying(200),nullable,
public,import_batches,11,row_count,integer,nullable,
public,import_batches,12,error_message,character varying(2000),nullable,
public,import_batches,13,created_at_utc,timestamp with time zone,not_null,
public,import_batches,14,updated_at_utc,timestamp with time zone,nullable,
public,import_batches,15,is_synthetic,boolean,not_null,
public,import_batches,16,source_system,character varying(100),nullable,
public,import_batches,17,source_record_id,character varying(100),nullable,
public,import_batches,18,is_deleted,boolean,not_null,
public,import_batches,19,deleted_at_utc,timestamp with time zone,nullable,
public,import_batches,2,source_system_definition_id,uuid,not_null,
public,import_batches,20,deleted_reason,character varying(500),nullable,
public,import_batches,3,import_batch_code,character varying(100),not_null,
public,import_batches,4,import_type,character varying(100),not_null,
public,import_batches,5,status,character varying(50),not_null,
public,import_batches,6,started_at_utc,timestamp with time zone,not_null,
public,import_batches,7,completed_at_utc,timestamp with time zone,nullable,
public,import_batches,8,source_object_name,character varying(200),nullable,
public,import_batches,9,file_name,character varying(500),nullable,
public,industry_templates,1,id,uuid,not_null,
public,industry_templates,10,is_synthetic,boolean,not_null,
public,industry_templates,11,source_system,character varying(100),nullable,
public,industry_templates,12,source_record_id,character varying(100),nullable,
public,industry_templates,13,is_deleted,boolean,not_null,
public,industry_templates,14,deleted_at_utc,timestamp with time zone,nullable,
public,industry_templates,15,deleted_reason,character varying(500),nullable,
public,industry_templates,2,template_code,character varying(100),not_null,
public,industry_templates,3,template_name,character varying(200),not_null,
public,industry_templates,4,industry_name,character varying(100),not_null,
public,industry_templates,5,description,character varying(1000),nullable,
public,industry_templates,6,version,character varying(50),not_null,
public,industry_templates,7,is_active,boolean,not_null,
public,industry_templates,8,created_at_utc,timestamp with time zone,not_null,
public,industry_templates,9,updated_at_utc,timestamp with time zone,nullable,
public,inspection_jobs,1,id,uuid,not_null,
public,inspection_jobs,10,rule_json,jsonb,not_null,'{}'::jsonb
public,inspection_jobs,11,schedule_expression,text,not_null,'Manual'::text
public,inspection_jobs,12,is_enabled,boolean,not_null,true
public,inspection_jobs,13,honest_state,text,not_null,'RuleBasedMonitoring'::text
public,inspection_jobs,14,last_run_at_utc,timestamp with time zone,nullable,
public,inspection_jobs,15,last_run_status,text,nullable,
public,inspection_jobs,16,last_result_json,jsonb,nullable,
public,inspection_jobs,17,description,text,nullable,
public,inspection_jobs,18,is_synthetic,boolean,not_null,false
public,inspection_jobs,19,source_system,text,nullable,
public,inspection_jobs,2,inspection_job_code,text,not_null,
public,inspection_jobs,20,source_record_id,text,nullable,
public,inspection_jobs,21,created_at_utc,timestamp with time zone,not_null,now()
public,inspection_jobs,22,updated_at_utc,timestamp with time zone,nullable,
public,inspection_jobs,23,is_deleted,boolean,not_null,false
public,inspection_jobs,24,deleted_at_utc,timestamp with time zone,nullable,
public,inspection_jobs,25,deleted_reason,text,nullable,
public,inspection_jobs,3,inspection_job_name,text,not_null,
public,inspection_jobs,4,inspection_type,text,not_null,
public,inspection_jobs,5,source_correlation_run_id,uuid,nullable,
public,inspection_jobs,6,parameter_code,text,nullable,
public,inspection_jobs,7,defect_type,text,nullable,
public,inspection_jobs,8,site_id,uuid,nullable,
public,inspection_jobs,9,equipment_id,uuid,nullable,
public,job_definitions,1,id,uuid,not_null,
public,job_definitions,10,last_run_completed_at_utc,timestamp with time zone,nullable,
public,job_definitions,11,last_run_duration_ms,bigint,nullable,
public,job_definitions,12,last_run_status,character varying(50),not_null,
public,job_definitions,13,last_failure_reason,character varying(4000),nullable,
public,job_definitions,14,next_run_at_utc,timestamp with time zone,nullable,
public,job_definitions,15,description,character varying(1000),nullable,
public,job_definitions,16,created_at_utc,timestamp with time zone,not_null,
public,job_definitions,17,updated_at_utc,timestamp with time zone,nullable,
public,job_definitions,18,is_synthetic,boolean,not_null,
public,job_definitions,19,source_system,character varying(100),nullable,
public,job_definitions,2,job_code,character varying(120),not_null,
public,job_definitions,20,source_record_id,character varying(100),nullable,
public,job_definitions,21,is_deleted,boolean,not_null,
public,job_definitions,22,deleted_at_utc,timestamp with time zone,nullable,
public,job_definitions,23,deleted_reason,character varying(500),nullable,
public,job_definitions,24,job_category,text,nullable,
public,job_definitions,25,stage_key,text,nullable,
public,job_definitions,26,last_started_heartbeat_utc,timestamp with time zone,nullable,
public,job_definitions,27,last_success_row_count,bigint,nullable,
public,job_definitions,28,last_failed_row_count,bigint,nullable,
public,job_definitions,29,consecutive_failure_count,integer,not_null,0
public,job_definitions,3,job_name,character varying(250),not_null,
public,job_definitions,30,last_timeout_seconds,integer,nullable,
public,job_definitions,31,next_backoff_until_utc,timestamp with time zone,nullable,
public,job_definitions,32,runtime_options_json,jsonb,not_null,'{}'::jsonb
public,job_definitions,4,job_type,character varying(80),not_null,
public,job_definitions,5,target_id,uuid,nullable,
public,job_definitions,6,target_type,character varying(120),nullable,
public,job_definitions,7,schedule_expression,character varying(250),not_null,
public,job_definitions,8,is_enabled,boolean,not_null,
public,job_definitions,9,last_run_started_at_utc,timestamp with time zone,nullable,
public,job_run_histories,1,id,uuid,not_null,
public,job_run_histories,10,trigger_source,character varying(120),not_null,
public,job_run_histories,11,triggered_by,character varying(200),nullable,
public,job_run_histories,12,correlation_id,character varying(120),nullable,
public,job_run_histories,13,failure_reason,character varying(4000),nullable,
public,job_run_histories,14,run_message,character varying(4000),nullable,
public,job_run_histories,15,result_summary_json,jsonb,nullable,
public,job_run_histories,16,created_at_utc,timestamp with time zone,not_null,
public,job_run_histories,17,updated_at_utc,timestamp with time zone,nullable,
public,job_run_histories,18,is_synthetic,boolean,not_null,
public,job_run_histories,19,source_system,character varying(100),nullable,
public,job_run_histories,2,job_definition_id,uuid,not_null,
public,job_run_histories,20,source_record_id,character varying(100),nullable,
public,job_run_histories,21,is_deleted,boolean,not_null,
public,job_run_histories,22,deleted_at_utc,timestamp with time zone,nullable,
public,job_run_histories,23,deleted_reason,character varying(500),nullable,
public,job_run_histories,24,stage_key,text,nullable,
public,job_run_histories,25,imported_row_count,bigint,nullable,
public,job_run_histories,26,skipped_row_count,bigint,nullable,
public,job_run_histories,27,inserted_canonical_row_count,bigint,nullable,
public,job_run_histories,28,last_index_before,text,nullable,
public,job_run_histories,29,last_index_after,text,nullable,
public,job_run_histories,3,job_code,character varying(120),not_null,
public,job_run_histories,30,timeout_seconds,integer,nullable,
public,job_run_histories,31,crash_detected,boolean,not_null,false
public,job_run_histories,32,runtime_options_json,jsonb,not_null,'{}'::jsonb
public,job_run_histories,4,job_name,character varying(250),not_null,
public,job_run_histories,5,job_type,character varying(80),not_null,
public,job_run_histories,6,status,character varying(50),not_null,
public,job_run_histories,7,started_at_utc,timestamp with time zone,not_null,
public,job_run_histories,8,completed_at_utc,timestamp with time zone,nullable,
public,job_run_histories,9,duration_ms,bigint,nullable,
public,kpi_definitions,1,id,uuid,not_null,
public,kpi_definitions,10,aggregation_type,character varying(80),not_null,
public,kpi_definitions,11,kpi_options_json,jsonb,not_null,'{}'::jsonb
public,kpi_definitions,12,is_active,boolean,not_null,
public,kpi_definitions,13,description,character varying(1000),nullable,
public,kpi_definitions,14,created_at_utc,timestamp with time zone,not_null,
public,kpi_definitions,15,updated_at_utc,timestamp with time zone,nullable,
public,kpi_definitions,16,is_synthetic,boolean,not_null,
public,kpi_definitions,17,source_system,character varying(100),nullable,
public,kpi_definitions,18,source_record_id,character varying(100),nullable,
public,kpi_definitions,19,is_deleted,boolean,not_null,
public,kpi_definitions,2,schema_view_definition_id,uuid,nullable,
public,kpi_definitions,20,deleted_at_utc,timestamp with time zone,nullable,
public,kpi_definitions,21,deleted_reason,character varying(500),nullable,
public,kpi_definitions,3,kpi_code,character varying(120),not_null,
public,kpi_definitions,4,kpi_name,character varying(250),not_null,
public,kpi_definitions,5,kpi_category,character varying(80),not_null,
public,kpi_definitions,6,value_expression,character varying(2000),not_null,
public,kpi_definitions,7,unit,character varying(80),nullable,
public,kpi_definitions,8,dimension_expression,character varying(1000),nullable,
public,kpi_definitions,9,filter_expression,character varying(2000),nullable,
public,kpi_parameter_bindings,1,id,uuid,not_null,
public,kpi_parameter_bindings,10,source_system,text,nullable,
public,kpi_parameter_bindings,11,source_record_id,text,nullable,
public,kpi_parameter_bindings,12,created_at_utc,timestamp with time zone,not_null,now()
public,kpi_parameter_bindings,13,updated_at_utc,timestamp with time zone,nullable,
public,kpi_parameter_bindings,14,is_deleted,boolean,not_null,false
public,kpi_parameter_bindings,15,deleted_at_utc,timestamp with time zone,nullable,
public,kpi_parameter_bindings,16,deleted_reason,text,nullable,
public,kpi_parameter_bindings,2,kpi_code,text,not_null,
public,kpi_parameter_bindings,3,kpi_name,text,not_null,
public,kpi_parameter_bindings,4,parameter_definition_id,uuid,not_null,
public,kpi_parameter_bindings,5,aggregation_method,text,not_null,'Average'::text
public,kpi_parameter_bindings,6,unit_of_measure,text,nullable,
public,kpi_parameter_bindings,7,filter_json,jsonb,not_null,'{}'::jsonb
public,kpi_parameter_bindings,8,is_active,boolean,not_null,true
public,kpi_parameter_bindings,9,is_synthetic,boolean,not_null,false
public,long_operation_progress,1,id,uuid,not_null,
public,long_operation_progress,10,message,text,nullable,
public,long_operation_progress,11,started_at_utc,timestamp with time zone,not_null,now()
public,long_operation_progress,12,completed_at_utc,timestamp with time zone,nullable,
public,long_operation_progress,13,failed_at_utc,timestamp with time zone,nullable,
public,long_operation_progress,14,failure_reason,text,nullable,
public,long_operation_progress,15,correlation_id,text,nullable,
public,long_operation_progress,16,requested_by,text,nullable,
